li,hi,lj,hj,cosine,wavelet,energy_profile,pearson,emd
0,2,4,3,0.7744,0.8036,0.9760,0.7147,0.0241
0,2,4,4,0.9040,0.8955,0.9388,0.8936,0.0531
0,2,4,5,0.9116,0.9060,0.9403,0.8987,0.0425
0,2,4,6,0.9643,0.9737,0.9890,0.9555,0.0115
0,2,4,7,0.6752,0.6789,0.9750,0.5945,0.0315
0,2,4,8,0.9131,0.8963,0.9326,0.9046,0.0537
0,2,4,9,0.8942,0.9087,0.9777,0.8697,0.0235
0,2,4,10,0.8687,0.8460,0.9223,0.8583,0.0699
0,2,4,11,0.4217,0.5024,0.8807,0.3323,0.0788
0,2,5,0,0.8624,0.8321,0.9096,0.8540,0.0754
0,2,5,1,0.8550,0.8198,0.9052,0.8478,0.0788
0,2,5,2,0.8751,0.8858,0.9664,0.8479,0.0319
0,2,5,3,0.9454,0.9609,0.9941,0.9312,0.0159
0,2,5,4,0.9276,0.9224,0.9783,0.9102,0.0224
0,2,5,5,0.8656,0.8404,0.9119,0.8572,0.0741
0,2,5,6,0.8876,0.8635,0.9186,0.8787,0.0630
0,2,5,7,0.8675,0.8762,0.9366,0.8456,0.0424
0,2,5,8,0.8917,0.8810,0.9296,0.8818,0.0598
0,2,5,9,0.8807,0.8533,0.9209,0.8718,0.0682
0,2,5,10,0.8910,0.8880,0.9743,0.8678,0.0319
0,2,5,11,0.8898,0.8799,0.9274,0.8762,0.0527
0,2,6,0,0.8862,0.9094,0.9931,0.8579,0.0239
0,2,6,1,0.8855,0.8841,0.9371,0.8739,0.0582
0,2,6,2,0.9051,0.8881,0.9336,0.8968,0.0581
0,2,6,3,0.9252,0.9324,0.9552,0.9144,0.0375
0,2,6,4,0.9286,0.9270,0.9865,0.9124,0.0256
0,2,6,5,0.9195,0.9095,0.9438,0.9088,0.0447
0,2,6,6,0.8862,0.8692,0.9242,0.8759,0.0620
0,2,6,7,0.9242,0.9343,0.9917,0.9037,0.0106
0,2,6,8,0.8920,0.8910,0.9728,0.8690,0.0340
0,2,6,9,0.8560,0.8216,0.9064,0.8486,0.0787
0,2,6,10,0.8664,0.8366,0.9104,0.8582,0.0752
0,2,6,11,0.9346,0.9278,0.9551,0.9245,0.0358
0,2,7,0,0.8786,0.8808,0.9487,0.8590,0.0459
0,2,7,1,0.8844,0.8680,0.9236,0.8745,0.0613
0,2,7,2,0.8557,0.8210,0.9059,0.8483,0.0788
0,2,7,3,0.9352,0.9457,0.9863,0.9210,0.0249
0,2,7,4,0.9008,0.9130,0.9377,0.8867,0.0430
0,2,7,5,0.9155,0.9053,0.9451,0.9045,0.0458
0,2,7,6,0.8854,0.8696,0.9324,0.8737,0.0593
0,2,7,7,0.8698,0.8525,0.9175,0.8607,0.0714
0,2,7,8,0.9185,0.9340,0.9762,0.9027,0.0307
0,2,7,9,0.9173,0.9178,0.9536,0.9069,0.0463
0,2,7,10,0.8650,0.8410,0.9108,0.8570,0.0748
0,2,7,11,0.8637,0.8343,0.9119,0.8553,0.0757
0,2,8,0,0.8873,0.8638,0.9271,0.8774,0.0631
0,2,8,1,0.8641,0.8427,0.9107,0.8558,0.0746
0,2,8,2,0.9362,0.9296,0.9556,0.9275,0.0382
0,2,8,3,0.8922,0.8898,0.9418,0.8818,0.0581
0,2,8,4,0.9069,0.9098,0.9403,0.8945,0.0437
0,2,8,5,0.9331,0.9579,0.9890,0.9166,0.0148
0,2,8,6,0.8771,0.8647,0.9270,0.8658,0.0631
0,2,8,7,0.8208,0.8595,0.9391,0.7882,0.0438
0,2,8,8,0.9306,0.9458,0.9753,0.9155,0.0205
0,2,8,9,0.9318,0.9331,0.9717,0.9195,0.0320
0,2,8,10,0.9172,0.9193,0.9599,0.9050,0.0418
0,2,8,11,0.8831,0.8688,0.9402,0.8717,0.0606
0,2,9,0,0.8865,0.8883,0.9618,0.8691,0.0471
0,2,9,1,0.8632,0.8327,0.9087,0.8553,0.0760
0,2,9,2,0.9010,0.9115,0.9653,0.8851,0.0411
0,2,9,3,0.9223,0.9327,0.9680,0.9065,0.0289
0,2,9,4,0.8684,0.8527,0.9197,0.8585,0.0693
0,2,9,5,0.8927,0.8819,0.9438,0.8815,0.0582
0,2,9,6,0.8625,0.8352,0.9132,0.8543,0.0758
0,2,9,7,0.9098,0.9109,0.9481,0.8995,0.0495
0,2,9,8,0.8806,0.8661,0.9455,0.8674,0.0572
0,2,9,9,0.8592,0.8279,0.9090,0.8515,0.0778
0,2,9,10,0.9138,0.9114,0.9377,0.9004,0.0370
0,2,9,11,0.8591,0.8259,0.9083,0.8515,0.0783
0,2,10,0,0.8960,0.8994,0.9559,0.8825,0.0487
0,2,10,1,0.8670,0.8449,0.9146,0.8586,0.0742
0,2,10,2,0.8654,0.8360,0.9135,0.8574,0.0760
0,2,10,3,0.8811,0.8687,0.9295,0.8705,0.0638
0,2,10,4,0.8841,0.8609,0.9311,0.8736,0.0628
0,2,10,5,0.8803,0.8891,0.9299,0.8628,0.0438
0,2,10,6,0.8692,0.8456,0.9213,0.8599,0.0710
0,2,10,7,0.8914,0.8882,0.9458,0.8793,0.0552
0,2,10,8,0.8597,0.8295,0.9106,0.8513,0.0769
0,2,10,9,0.8951,0.9076,0.9569,0.8769,0.0353
